API ID,API_NM,CO_NM,1차제외,API 종료,표준진단제외,표준,비고,1차진단,2차진단대상
15077873,행정안전부_행정표준코드_외국어코드,행정안전부,,,,,,1차진단,진단대상
15057651,한국국토정보공사_침수위선 서비스,한국국토정보공사,,,,,,1차진단,진단대상
15057813,국토교통부_잠재력 등급(시군구),국토교통부,,,,,,1차진단,진단대상
15058017,국토교통부_아파트 전월세 자료,국토교통부,,,,,,1차진단,진단대상
15058038,국토교통부_연립다세대 매매 실거래자료,국토교통부,,,,,,1차진단,진단대상
15001671,국민건강보험공단_검진기관 찾기,국민건강보험공단,,,,,,1차진단,진단대상
15057947,해양수산부_수산물 수출입품목분류코드,해양수산부,,,,,,1차진단,진단대상
15058007,해양수산부_수협 산지조합 위판장 현황,해양수산부,,,,,,1차진단,진단대상
15075347,외교부_재외공관 홈페이지,외교부,,,,,,1차진단,진단대상
15076262,외교부_국가?지역별 우리나라기관 진출현황,외교부,,,,,,1차진단,진단대상
15000760,외교부_국가별 안전정보,외교부,,,,,,1차진단,진단대상
15075839,해양수산부_지식정보 생산모델 해수면 수온 3분 격자 D+2 예측값,해양수산부,,,,,,1차진단,진단대상
15075733,해양수산부_연속정보 해상풍(15 분),해양수산부,,,,,,1차진단,진단대상
3066757,병무청_사회복무요원 복무기관,병무청,,,,,,1차진단,진단대상
15057452,도로교통공단_세부링크 도로위험도지수정보 조회 서비스,도로교통공단,,,,,,1차진단,진단대상
15058752,한국노인인력개발원_자립형일자리 코드 정보,한국노인인력개발원,,,,,,1차진단,진단대상
15034213,국립암센터_암검진자 코호트 메타 정보,국립암센터,진단제외,,,,,,진단대상
15061344,금융위원회_금융통계농협협동조합정보,금융위원회,,,,,,1차진단,진단대상
15075849,해양수산부_해양용도구역_연구교육,해양수산부,,,,,,1차진단,진단대상
15058087,도로교통공단_법규위반별사고 다발지역정보 조회 서비스,도로교통공단,,,,,,1차진단,진단대상
15042595,국립암센터_유방암_라이브러리_집계정보,국립암센터,,,,,,1차진단,진단대상
15000799,경찰청_분실물정보 조회 서비스,경찰청,,,,,,1차진단,진단대상
15079745,공정거래위원회_방문판매사업자 등록현황 통계 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15043423,금융위원회_주식발행정보,금융위원회,,,,,,1차진단,진단대상
15079634,공정거래위원회_통신판매사업자 등록변경현황 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15079697,공정거래위원회_전화권유판매사업자 등록현황 통계 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15059591,금융위원회_단기금융증권발행정보,금융위원회,,,,,,1차진단,진단대상
3076412,해양수산부_무인도서정보,해양수산부,,,,,,1차진단,진단대상
3078811,관세청_성질별 국가별 수출입실적,관세청,,,,,,1차진단,진단대상
15079812,공정거래위원회_선불식할부거래업사업자 등록변경현황 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15079811,공정거래위원회_다단계판매사업자 정보 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15056684,조달청_공공조달통계정보서비스,조달청,,,,,,1차진단,진단대상
15057063,국립암센터_유방암 협력병기 조사 정보제공 서비스,국립암센터,,,,,,1차진단,진단대상
15079539,공정거래위원회_다단계판매사업자 등록변경현황 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15079448,공정거래위원회_다단계판매사업자 등록현황 상세 서비스,공정거래위원회,,,,,,1차진단,진단대상
15079789,공정거래위원회_선불식할부거래업사업자 등록현황 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15058626,조달청 물품관리정보서비스,조달청,,,,,,1차진단,진단대상
15057919,국립암센터_육종암 레지스트리 메타 정보 제공 서비스,국립암센터,,,,,,1차진단,진단대상
15059012,공정거래위원회_대규모기업집단 지정현황 조회 서비스,공정거래위원회,,,,,,1차진단,진단대상
15059029,국민건강보험공단_장기요양기관 검색 서비스,국민건강보험공단,,,,,,1차진단,진단대상
15058307,한국노인인력개발원_자립형일자리 코드 정보,한국노인인력개발원,,,,,,1차진단,진단대상
3043446,공정거래위원회_전화권유판매사업자정보파일,공정거래위원회,,,,,,1차진단,진단대상
15028050,국민건강보험공단 질병예측 정보,국민건강보험공단,,,,,,1차진단,진단대상
3043448,공정거래위원회_다단계판매사업자정보파일,공정거래위원회,,,,,,1차진단,진단대상
15012736,공정거래위원회_후원방문판매사업자 정보,공정거래위원회,,,,,,1차진단,진단대상
15068223,해양수산부_해양생태계 종합조사(핵심공간분야) 정보제공 서비스,해양수산부,,,,,,1차진단,진단대상
15006353,해양수산부_선박운항정보,해양수산부,,,,,,1차진단,진단대상
15076739,국립암센터_대장암 라이브러리 환자 고혈압 병력 여부,국립암센터,,,,,,1차진단,진단대상
15076715,국립암센터_신장암 라이브러리 환자 직업,국립암센터,,,,,,1차진단,진단대상
15077049,국립암센터_폐암 라이브러리 환자 당뇨병 병력 여부,국립암센터,,,,,,1차진단,진단대상
15074088,해양수산부_낚시 어선업 신고정보,해양수산부,,,,,,1차진단,진단대상
15056705,해양수산부_해수욕장 수질적합 여부 서비스,해양수산부,,,,,,1차진단,진단대상
15056856,해양수산부_위판장별 위탁판매 현황,해양수산부,,,,,,1차진단,진단대상
15077087,국립암센터_폐암 라이브러리 분자병리 종류별,국립암센터,,,,,,1차진단,진단대상
15076763,국립암센터_신장암 라이브러리 환자 당뇨병 병력 여부,국립암센터,,,,,,1차진단,진단대상
15076725,국립암센터_신장암 라이브러리 환자 과거 흡연 여부,국립암센터,,,,,,1차진단,진단대상
3036679,조달청_발주계획정보,조달청,,,,,,1차진단,진단대상
15077109,국립암센터_대장암 라이브러리 합병증진단합병증 종류별,국립암센터,,,,,,1차진단,진단대상
15077094,국립암센터_폐암 라이브러리 항암 치료 목적별,국립암센터,,,,,,1차진단,진단대상
15057689,해양수산부_일자별 위탁판매 현황,해양수산부,,,,,,1차진단,진단대상
15056860,통계청_KOSIS 통계목록 조회,통계청,,,,,,1차진단,진단대상
3067061,대전광역시도시철도공사_유실물정보,대전광역시도시철도공사,,,,,,1차진단,진단대상
15059975,해양환경공단_해양환경측정망 근해 관측서비스,해양환경공단,,,,,,1차진단,진단대상
15003936,인천항만공사_인천항 컨테이너 정보,인천항만공사,,,,,,1차진단,진단대상
15078010,한국소방산업기술원_소방용품 및 방염성능 검사결과 통계 정보,한국소방산업기술원,,,,,,1차진단,진단대상
15003989,인천항만공사_인천항 항만부지 입찰내역,인천항만공사,,,,,,1차진단,진단대상
15012278,농업기술실용화재단_농업기계 검정성적서,농업기술실용화재단,,,,,,1차진단,진단대상
15013974,인천항만공사_여객터미널실시간 운항정보,인천항만공사,,,,,,1차진단,진단대상
15020612,농업기술실용화재단_종자생산현황,농업기술실용화재단,,,,,,1차진단,진단대상
15033311,한국식품안전관리인증원_HACCP 인증업체정보,한국식품안전관리인증원,,,,,,1차진단,진단대상
15034004,국가평생교육진흥원_학점은행제 정보공시서비스 정보,국가평생교육진흥원,,,,,,1차진단,진단대상
15034137,농업기술실용화재단_농산업사업화 아이디어 제품정보,농업기술실용화재단,,,,,,1차진단,진단대상
15035280,한국식품안전관리인증원_HACCP 업종코드정보,한국식품안전관리인증원,,,,,,1차진단,진단대상
15059476,특허청_한국전통 병증정보,특허청,,,,,,1차진단,진단대상
15004264,한국중부발전(주)_발전소 건설현황 정보,한국중부발전(주),,,,,,1차진단,진단대상
15007618,한국남부발전(주)_연구개발 과제 정보,한국남부발전(주),,,,,,1차진단,진단대상
15017237,한국전력공사 해외지사 현황,한국전력공사,,,,,,1차진단,진단대상
15040827,한국전력공사_전국 사업소 연락처 서비스,한국전력공사,,,,,,1차진단,진단대상
15073905,식품의약품안전처_의료기기 GMP 신청목별 평가정보,식품의약품안전처,,,,,,1차진단,진단대상
15074432,한국에너지공단_용도별 세분화 통계 조회서비스,한국에너지공단,,,,,,1차진단,진단대상
15073868,식품의약품안전처_의료기기 표준코드별 제조수입업자 정보,식품의약품안전처,,,,,,1차진단,진단대상
15073892,식품의약품안전처_의료기기 분류번호,식품의약품안전처,,,,,,1차진단,진단대상
15078179,여성가족부_국민 다문화수용성 조사 통계 데이터 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078125,여성가족부_아이돌봄 회원현황 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078106,여성가족부_아이돌봄 월별신청현황 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15074460,"한국에너지공단_상업부문-용도별에너지사용량(고유,열량,온실가스배출량)통계 조회서비스",한국에너지공단,,,,,,1차진단,진단대상
15078130,여성가족부_아이돌봄 서비스제공기관 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078157,여성가족부_아이돌보미 현황 성별 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078155,여성가족부_아이돌보미 현황 서비스별 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078122,여성가족부_아이돌봄 누적아동실적현황-서비스시간대별 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15074455,한국에너지공단_수송부문-승용차의운행현황-고유가 대응방안 의견 조회서비스,한국에너지공단,,,,,,1차진단,진단대상
15066792,한국원자력환경공단_개봉 및 밀봉선원 방폐물 관리현황,한국원자력환경공단,,,,,,1차진단,진단대상
15078172,여성가족부_성별영향평가책임관 지정 현황 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15079828,여성가족부_아이돌봄 월별신청현황-연령소득기준별 정보서비스,여성가족부,,,,,,1차진단,진단대상
15073958,여성가족부_청소년 활동정보 공지사항 서비스,여성가족부,,,,,,1차진단,진단대상
15060836,대한석탄공사_석탄 용어사전,대한석탄공사,,,,,,1차진단,진단대상
15051436,한국전력거래소_전력수급예보조회,한국전력거래소,,,,,,1차진단,진단대상
15043588,기상청_수치모델자료(경량화) 조회서비스,기상청,,,,,,1차진단,진단대상
15064355,여성가족부_청소년 활동 정보,여성가족부,,,,,,1차진단,진단대상
15000971,한국남부발전(주)_연료소비실적 정보,한국남부발전(주),,,,,,1차진단,진단대상
15056879,한국전력거래소_오늘전력수급현황조회,한국전력거래소,,,,,,1차진단,진단대상
15056912,기상청_관광코스별 관광지 상세 날씨 조회서비스,기상청,,,,,,1차진단,진단대상
15057260,기상청_지상기상월보 조회서비스,기상청,,,,,,1차진단,진단대상
15057858,한국남부발전(주)_전력거래정보 서비스,한국남부발전(주),,,,,,1차진단,진단대상
15000652,국립중앙의료원_전국 자동심장 충격기 정보 조회 서비스(AED),국립중앙의료원,,,표준과 중복,,,1차진단,
15058079,기상청_낙뢰관측자료 조회서비스,기상청,,,,,,1차진단,진단대상
15058629,기상청_동네예보 통보문 조회서비스,기상청,,,,,,1차진단,진단대상
15058845,기상청_지상기상연보 조회서비스,기상청,,,,,,1차진단,진단대상
15058711,한국남부발전(주)_발전소별 공급능력 조회 서비스,한국남부발전(주),,,,,,1차진단,진단대상
15058943,한국산업기술진흥원_기술은행 수요기술 조회 서비스,한국산업기술진흥원,,,,,,1차진단,진단대상
3070922,산림청_경제림육성단지구역도(산림공간정보 1:25000),산림청,,,,,,1차진단,진단대상
15059384,한국산업기술진흥원_기술은행 기술정보 DB 서비스,한국산업기술진흥원,,,,,,1차진단,진단대상
15002952,광주광역시 광산구_개별공시지가 정보,광주광역시 광산구,,,제공기관만 진단,,,1차진단,
15001174,창업진흥원_창업넷 콘텐츠,창업진흥원,,,,,,1차진단,진단대상
15017143,한국전력공사 교육 정보,한국전력공사,,,,,,1차진단,진단대상
15075917,한국에너지공단_에너지 사용 및 온실가스 배출량 상업부문 통계,한국에너지공단,,,,,,1차진단,진단대상
15058846,"기상청_지점정보(기상관측, 특보구역) 조회서비스",기상청,,,,,,1차진단,진단대상
3043737,한국전력거래소 전력시장 정보,한국전력거래소,,,,,,1차진단,진단대상
3076096,한국서부발전(주)_발전소배출수질,한국서부발전(주),,,,,,1차진단,진단대상
15059218,"기상청_지상(종관, ASOS)기상관측자료 조회서비스",기상청,,,,,,1차진단,진단대상
15000972,한국남부발전(주)_주간연료정보지 다운로드 서비스,한국남부발전(주),,,,,,1차진단,진단대상
15001081,한국수력원자력(주)_원자력발전소 실시간 기상정보,한국수력원자력(주),,,,,,1차진단,진단대상
15001808,산업통상자원부_거래업체정보서비스,산업통상자원부,,,,,,1차진단,진단대상
15002448,한국남부발전(주)_폐수배출 및 수질오염 물질 배출량 현황,한국남부발전(주),,,,,,1차진단,진단대상
15058788,특허청_특허실용신안 정보 검색 서비스,특허청,,,,,,1차진단,진단대상
15062766,전라남도_일자리뉴스정보,전라남도,,,,,,1차진단,진단대상
15074693,전라남도_섬 역사문화 정보,전라남도,,,,,,1차진단,진단대상
15074712,전라남도_지역별 주간예보 데이터,전라남도,,,,,,1차진단,진단대상
15081327,전라남도_전남 고택 명소 정보,전라남도,,,,,,1차진단,진단대상
15076596,전라남도 광양시_문화축제,전라남도 광양시,,,,,,1차진단,진단대상
15077020,전라남도 광양시_치매센터,전라남도 광양시,,,,,,1차진단,진단대상
15077018,전라남도 광양시_관광안내소,전라남도 광양시,,,,,,1차진단,진단대상
15077741,전라남도 광양시_도시숲,전라남도 광양시,,,,,,1차진단,진단대상
15064000,경상북도_청사 주말시네마 상영 현황 서비스,경상북도,,,,,,1차진단,진단대상
15005190,경상북도_해양관측조사정보,경상북도,,,,,,1차진단,진단대상
15057044,평생학습강좌,경상북도 김천시,,,,,,1차진단,진단대상
15057054,김천시 귀촌귀농 현황,경상북도 김천시,,,,,,1차진단,진단대상
15057600,공연정보,경상북도 김천시,,,,,,1차진단,진단대상
15057754,김천시 의료기기 판매 정보 제공,경상북도 김천시,,,,,,1차진단,진단대상
15058004,경상북도 포항시_병원현황,경상북도 포항시,,,,,,1차진단,진단대상
15059371,경상북도 포항시_남구 개별주택가격 열람,경상북도 포항시,,,제공기관만 진단,,,1차진단,
15059128,경상북도 안동시_에너지공급업체현황 조회,경상북도 안동시,,,,,,1차진단,진단대상
15059273,김천시 다소비 일반의약품 판매 정보 제공,경상북도 김천시,,,,,,1차진단,진단대상
15059400,경상북도내 협동조합 조회,경상북도,,,,,,1차진단,진단대상
3084512,경상북도_김천시_담배소매인지정현황,경상북도 김천시,,,,,,1차진단,진단대상
15005171,경상북도 도로 정보,경상북도,,,,,,1차진단,진단대상
15005609,경상북도 안동시_의료기관 현황,경상북도 안동시,,,,,,1차진단,진단대상
15058106,경상북도 포항시_북구 개별주택가격 열람,경상북도 포항시,,,제공기관만 진단,,,1차진단,
15005928,김천시 공중화장실,경상북도 김천시,,,,,,1차진단,진단대상
3033920,김천시 관광정보,경상북도 김천시,,,,,,1차진단,진단대상
3070481,김천시 공동주택 분양(미분양) 현황,경상북도 김천시,,,,,,1차진단,진단대상
15084733,경상남도 양산시_산업단지 유동인구,경상남도 양산시,,,,,,1차진단,진단대상
15057935,식품의약품안전처_희귀의약품 정보,식품의약품안전처,,,,,,1차진단,진단대상
15058806,식품의약품안전처_대조약조회,식품의약품안전처,,,,,,1차진단,진단대상
15058930,식품의약품안전처_의료기기 GMP 지정현황,식품의약품안전처,,,,,,1차진단,진단대상
15063908,식품의약품안전처_묶음의약품정보서비스,식품의약품안전처,,,,,,1차진단,진단대상
15005457,한국수자원공사_시화조력 수문정보,한국수자원공사,,,,,,1차진단,진단대상
15073409,한국수자원공사_가뭄대응정보_수도시설 제원정보,한국수자원공사,,,,,,1차진단,진단대상
15073855,한국환경공단_에어코리아_대기오염통계 현황,한국환경공단,,,,,,1차진단,진단대상
15043631,한국환경산업기술원_녹색제품 관련 업체정보조회 서비스,한국환경산업기술원,,,,,,1차진단,진단대상
15073917,식품의약품안전처_의료기기 GMP 품질심사신청 기본정보,식품의약품안전처,,,,,,1차진단,진단대상
15073938,식품의약품안전처_수입식품 해외수출업소대장 정보,식품의약품안전처,,,,,,1차진단,진단대상
15073935,식품의약품안전처_수입식품 해외작업장 중단 정보,식품의약품안전처,,,,,,1차진단,진단대상
15073890,식품의약품안전처_의료기기 품목분류관련 문서카테고리정보,식품의약품안전처,,,,,,1차진단,진단대상
15073888,식품의약품안전처_의료기기 품목분류관련 문서정보,식품의약품안전처,,,,,,1차진단,진단대상
15073882,식품의약품안전처_의료기기 포장단위정보,식품의약품안전처,,,,,,1차진단,진단대상
15073884,식품의약품안전처_의료기기 표준원자재정보,식품의약품안전처,,,,,,1차진단,진단대상
15073886,식품의약품안전처_의료기기 회수폐기종료보고,식품의약품안전처,,,,,,1차진단,진단대상
15073920,식품의약품안전처_의료기기 재평가 품목신청정보,식품의약품안전처,,,,,,1차진단,진단대상
15056516,식품의약품안전처_검사 부적합 식품정보,식품의약품안전처,,,,,,1차진단,진단대상
15056780,식품의약품안전처_의약품안전사용서비스(DUR)성분정보,식품의약품안전처,,,,,,1차진단,진단대상
15059085,경상북도 포항시_어린이집현황,경상북도 포항시,,,제공기관만 진단,,,1차진단,
15053421,부산광역시 영도구_경로당 현황,부산광역시 영도구,,,,,,1차진단,진단대상
15056673,부산광역시_국제수산물도매시장 경락정보,부산광역시,,,,,,1차진단,진단대상
15056789,부산광역시_엄궁농산물도매시장 반입물량정보,부산광역시,,,,,,1차진단,진단대상
15057173,부산광역시_대기질 정보 조회,부산광역시,,,,,,1차진단,진단대상
15063500,부산광역시_부산축제정보 서비스,부산광역시,,,,,,1차진단,진단대상
15063861,부산광역시_연극 상세 서비스,부산광역시,,,,,,1차진단,진단대상
15063564,부산광역시_부산해양체험정보 서비스,부산광역시,,,,,,1차진단,진단대상
15063728,부산광역시_뮤지컬 목록 서비스,부산광역시,,,,,,1차진단,진단대상
3033575,부산교통공사_소음측정 정보,부산교통공사,,,,,,1차진단,진단대상
15077606,부산광역시_갈맷길 관광 정보 안내,부산광역시,,,,,,1차진단,진단대상
15070786,부산광역시 해운대구_관광지 정보조회 서비스,부산광역시 해운대구,,,,,,1차진단,진단대상
15011942,부산광역시 환경소음 정보,부산광역시,,,,,,1차진단,진단대상
15021070,부산광역시_도로굴착정보,부산광역시,,,,,,1차진단,진단대상
15034011,부산광역시_주요도로 방사선 탐지결과 정보,부산광역시,,,,,,1차진단,진단대상
15034019,부산광역시_구군 정보화교육 정보,부산광역시,,,,,,1차진단,진단대상
15034076,부산광역시_인플루엔자호흡기바이러스 조사 정보,부산광역시,,,,,,1차진단,진단대상
15034021,부산광역시_구군 공개공지 현황,부산광역시,,,,,,1차진단,진단대상
15034029,부산광역시_구군 모범음식점 현황,부산광역시,,,,,,1차진단,진단대상
15034030,부산광역시_구군 제설함 배치 정보,부산광역시,,,,,,1차진단,진단대상
15034071,부산광역시_대관/대여 정보,부산광역시,진단제외,,,,문서추가됨,,진단대상
15073872,한국환경공단_에어코리아_오존황사 발생정보,한국환경공단,,,,,,1차진단,진단대상
15054523,한국수자원공사_토지분양 정보 조회 서비스,한국수자원공사,,,,,,1차진단,진단대상
15056653,한국수자원공사_실시간 수도정보 유량(시간) 조회 서비스(GW),한국수자원공사,,,,,,1차진단,진단대상
15000334,전라북도_도지정향토음식점서비스,전라북도,,,,,,1차진단,진단대상
15028084,전라북도 전주시_현수막 지정현황,전라북도 전주시,,,,,,1차진단,진단대상
15028085,전라북도 전주시_장사시설 현황,전라북도 전주시,,,,,,1차진단,진단대상
3036598,전라북도 전주시_문화공간,전라북도 전주시,,,,,,1차진단,진단대상
15057552,전라남도 여수시_정류장 버스 도착 정보 조회,전라남도 여수시,,,,,,1차진단,진단대상
3069055,전라북도 전주시_문화재현황,전라북도 전주시,,,,,,1차진단,진단대상
3069061,전라북도 전주시_CCTV 설치현황,전라북도 전주시,,,,,,1차진단,진단대상
3069084,전라북도 전주시_석면해체 일정,전라북도 전주시,,,,,,1차진단,진단대상
15084002,전라남도_전남TV 관광전남 정보,전라남도,,,,,,1차진단,진단대상
15083762,전라남도_입주기업 정보,전라남도,,,,,,1차진단,진단대상
15081434,전라남도_전남 천연기념물 명소 정보,전라남도,,,,,,1차진단,진단대상
15083769,전라남도_분양단지 정보,전라남도,,,,,,1차진단,진단대상
15083972,전라남도_전남 공원/길 명소 정보,전라남도,,,,,,1차진단,진단대상
15083808,전라남도_수산물안전성검사정보,전라남도,,,,,,1차진단,진단대상
15081348,전라남도_전남 기념관 정보,전라남도,,,,,,1차진단,진단대상
15077174,전라남도 광양시_길관광정보,전라남도 광양시,,,,,,1차진단,진단대상
15034083,부산광역시_민방위 비상 급수시설 수질 정보,부산광역시,,,,,,1차진단,진단대상
15035770,충청남도 청양군_백제문화체험박물관 유물 정보,충청남도 청양군,,,,,,1차진단,진단대상
15059652,충청남도 보령시_공사계약정보조회서비스,충청남도 보령시,,,,,,1차진단,진단대상
15003047,경상북도 안동시_개별공시지가자료,경상북도 안동시,,,제공기관만 진단,,,1차진단,
15056885,전라북도 전주시_가로등 정보 서비스,전라북도 전주시,,,,,,1차진단,진단대상
15056979,전라북도 전주시_동물판매업소 정보 현황,전라북도 전주시,,,,,,1차진단,진단대상
15057163,전라북도 전주시_보안등 정보 서비스,전라북도 전주시,,,,,,1차진단,진단대상
15057573,전라북도 전주시_민방위 대피시설 정보 서비스,전라북도 전주시,,,,,,1차진단,진단대상
15057884,마을기업 정보 서비스,전라북도 김제시,,,,,,1차진단,진단대상
15058132,향토문화유적 정보,전라북도 김제시,,,,,,1차진단,진단대상
15058474,"공공시설개방 정보	서비스",전라북도 김제시,,,,,,1차진단,진단대상
15058813,전통시장 정보 서비스,전라북도 김제시,,,,,,1차진단,진단대상
15005655,경상북도 안동시_개별주택가격,경상북도 안동시,,,제공기관만 진단,,,1차진단,
15000180,전라북도 전주시_노선정보 서비스,전라북도 전주시,,,,,,1차진단,진단대상
3074799,한국수자원공사_다목적댐 관리현황,한국수자원공사,,,,,,1차진단,진단대상
3079065,한국수자원공사_다목적댐 수질정보,한국수자원공사,,,,,,1차진단,진단대상
15037966,한국수자원공사_광역정수장 슬러지 처리실적,한국수자원공사,,,,,,1차진단,진단대상
15038200,한국수자원공사_발전소별 운영현황,한국수자원공사,,,,,,1차진단,진단대상
15085853,한국산업인력공단_차수별 정착지원금 실적정보,한국산업인력공단,,,,,,1차진단,진단대상
15085842,한국산업인력공단_해외연수 참여자 통계 정보,한국산업인력공단,,,,,,1차진단,진단대상
15074408,한국산업인력공단_국가자격 시험일정 조회 서비스,한국산업인력공단,,,,,,1차진단,진단대상
15064759,한국산업인력공단_자격정보 자격증 교부수수료 정보,한국산업인력공단,,,,,,1차진단,진단대상
15064873,한국산업인력공단_Q-net 컨텐츠 관련 정보,한국산업인력공단,,,,,,1차진단,진단대상
15064558,한국산업인력공단_국가자격시험 채점 표준 편차 정보,한국산업인력공단,,,,,,1차진단,진단대상
15063881,한국산업인력공단_과정평가형일학습병행 과정 지정평가 관련 정보 조회 서비스,한국산업인력공단,,,,,,1차진단,진단대상
15003029,한국산업인력공단_국가기술자격 종목별 시험정보,한국산업인력공단,,,,,,1차진단,진단대상
15037354,한국산업인력공단_국가자격 경력정보 제공기관 현황,한국산업인력공단,,,,,,1차진단,진단대상
15057288,국립생태원_생태자연도 서비스,국립생태원,,,,,,1차진단,진단대상
15057921,국립생태원_지형평가 서비스,국립생태원,,,,,,1차진단,진단대상
15058748,한국수자원공사_SGI 가뭄지수정보,한국수자원공사,,,,,,1차진단,진단대상
15059082,한국수자원공사_가뭄 뉴스정보,한국수자원공사,,,,,,1차진단,진단대상
15062760,전라남도_우수기업 정보,전라남도,,,,,,1차진단,진단대상
15008909,경상남도 의령군_민박/펜션업소,경상남도 의령군,,,,,,1차진단,진단대상
15017666,경상남도_의령군_자동차정비업체,경상남도 의령군,,,,,,1차진단,진단대상
15062450,경상남도_가축분뇨악취민원,경상남도,,,,,,1차진단,진단대상
15056888,경상남도 의령군 의병박물관유물 API,경상남도 의령군,,,,,,1차진단,진단대상
15062819,경상남도_아동복지시설,경상남도,,,,,,1차진단,진단대상
15000254,경상남도 창원시_노선버스위치정류소,경상남도 창원시,,,,,,1차진단,진단대상
15001158,고성군 문화재 정보,경상남도 고성군,,,,,,1차진단,진단대상
15001160,경상남도 고성군_숙박정보,경상남도 고성군,,,,,,1차진단,진단대상
15001166,고성군 기업체 기본정보,경상남도 고성군,,,,,,1차진단,진단대상
15014125,경상남도 거제시_버스 정보,경상남도 거제시,,,,,,1차진단,진단대상
15084163,경상남도_아동급식카드 가맹점,경상남도,,,,,,1차진단,진단대상
15006134,김천시 사회적기업,경상북도 김천시,,,제공기관만 진단,,,1차진단,
15057190,제주특별자치도_제주 BUS IOT센서 realtime 정보,제주특별자치도,,,,,,1차진단,진단대상
15058361,제주특별자치도_제주지역 상세기상정보 조회서비스,제주특별자치도,,,,,,1차진단,진단대상
15058774,제주특별자치도_BUS IOT 센서 기지국 정보,제주특별자치도,,,,,,1차진단,진단대상
15059105,제주특별자치도_BUS 스마트 밴드 측정 정보,제주특별자치도,,,,,,1차진단,진단대상
15057807,경상남도 거제시_착한가격업소,경상남도 거제시,,,,,,1차진단,진단대상
15058133,경상남도 거제시_추천관광정보,경상남도 거제시,,,,,,1차진단,진단대상
15058926,경상남도 의령군 세차장 API,경상남도 의령군,,,,,,1차진단,진단대상
15062916,경상남도_청소년수련원,경상남도,,,,,,1차진단,진단대상
15063391,경상남도_위해식품 등 긴급회수정보,경상남도,,,,,,1차진단,진단대상
15062926,경상남도_학교 총개항,경상남도,,,,,,1차진단,진단대상
15062886,경상남도_자연관광,경상남도,,,,,,1차진단,진단대상
15062806,경상남도_시험정보,경상남도,,,,,,1차진단,진단대상
15062942,경상남도_경상남도의 하루,경상남도,,,,,,1차진단,진단대상
15063389,경상남도_야생동물 진료소,경상남도,,,,,,1차진단,진단대상
15062912,경상남도_지방문화원,경상남도,,,,,,1차진단,진단대상
15062914,경상남도_채석장,경상남도,,,,,,1차진단,진단대상
15062929,경상남도_합격자발표,경상남도,,,,,,1차진단,진단대상
15062542,경상남도_박물관,경상남도,,,,,,1차진단,진단대상
15062545,경상남도_보건소,경상남도,,,,,,1차진단,진단대상
15048846,국토교통부_활성화지역 진단 지표(시군구/읍면동),국토교통부,,,,,,1차진단,진단대상
15039800,한국산업인력공단_국가기술자격 취득 관련 현황,한국산업인력공단,,,,,,1차진단,진단대상
15040841,한국산업인력공단_국가기술자격 지역별 자격취득 정보,한국산업인력공단,,,,,,1차진단,진단대상
15079533,충청북도_농업생산통계 특용작물 재배면적(ha) 현황,충청북도,,,,,,1차진단,진단대상
15085526,충청북도 괴산군_휴양림,충청북도 괴산군,,,,,,1차진단,진단대상
15085502,충청북도 괴산군_주차장정보,충청북도 괴산군,,,,,,1차진단,진단대상
15057035,울산광역시_대곡박물관 전시 정보,울산광역시,,,,,,1차진단,진단대상
15057128,울산광역시_암각화박물관 전시,울산광역시,,,,,,1차진단,진단대상
15057245,울산광역시 응급의료기관 시설현황 API,울산광역시,,,,,,1차진단,진단대상
15057634,울산광역시 전시관/박물관 현황,울산광역시,,,,,,1차진단,진단대상
15057727,울산광역시 공연행사정보 API,울산광역시,,,,,,1차진단,진단대상
15085494,충청북도 괴산군_졸음쉼터,충청북도 괴산군,,,,,,1차진단,진단대상
15085491,충청북도 괴산군_재활용센터,충청북도 괴산군,,,,,,1차진단,진단대상
15058673,울산광역시 치매센터 API,울산광역시,,,,,,1차진단,진단대상
15058691,울산광역시 낚시터정보 API,울산광역시,,,,,,1차진단,진단대상
15058754,울산광역시_울산문화예술회관 공연정보,울산광역시,,,,,,1차진단,진단대상
15085447,충청북도 괴산군_무료급식소,충청북도 괴산군,,,,,,1차진단,진단대상
15085489,충청북도 괴산군_자전거대여소,충청북도 괴산군,,,,,,1차진단,진단대상
15079168,충청북도_충주소방서 위험물제조소 현황,충청북도,,,,,,1차진단,진단대상
15079131,충청북도_충북연구원 진행연구 기본과제현황,충청북도,,,,,,1차진단,진단대상
15079169,충청북도_충북도립대학교 학생 규모별 강좌수,충청북도,,,,,,1차진단,진단대상
