"APICD","APINM","ORGANNM","DATAFORMMAT","DOCXNAME","APITYPE","DETAILPK","DOCULINK"
"15074869",해양수산부_울산_특성평가격자,해양수산부,XML,울산-특성평가격자_기술문서.docx,REST,uddi:3f4988c6-4dd0-4a49-b79f-99926acaac41_202102051551,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002366730&fileDetailSn=1
"15074699",해양수산부_격자2단계,해양수산부,JSON+XML,격자2단계_기술문서.docx,REST,uddi:b5719f22-d40c-442b-8d5b-b2dc1dfa6f1f_202102181416,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002351368&fileDetailSn=1
"3078812",관세청_신성질별 국가별 수출입실적,관세청,XML,관세청_OpenAPI활용가이드_v2.8.zip,REST,uddi:ab18f9f0-2a84-427b-9933-c27c474a58d1_202110211610,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472084&fileDetailSn=1
"15058054",조달청_나라장터 계약과정통합공개서비스,조달청,XML,조달청_OpenAPI활용가이드_나라장터_계약과정통합공개서비스_1.5.docx,REST,uddi:81b774ed-6404-46bd-8b6d-cc8922e66924_201610251431,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001579194&fileDetailSn=0
"3066755",병무청_인터넷입영원계획,병무청,XML,_MMA_OPENAIP_0002+인터넷입영원계획_v1.0.docx,REST,uddi:b1f5b808-c170-4f0d-a631-a424461dbfc1,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001347784&fileDetailSn=0
"15076771",국립암센터_신장암 라이브러리 환자 결핵 병력 여부,국립암센터,JSON+XML,국립암센터_신장암_집계정보_조회서비스_오픈API활용가이드_(9)환자_결핵_병력_여부.docx,REST,uddi:6c296b2a-4964-488e-99d1-f62697c38aeb_202102090930,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002371002&fileDetailSn=1
"15001701",건강보험심사평가원_진료행위정보서비스,건강보험심사평가원,XML,OpenAPI활용가이드_건강보험심사평가원(진료행위정보서비스)_수정.docx,REST,uddi:47efa353-a4c7-462e-a53f-847ae034f2ed_202006091318,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001505735&fileDetailSn=0
"15054445",건강보험심사평가원_약가기준정보조회서비스,건강보험심사평가원,XML,OpenAPI활용가이드_건강보험심사평가원(약가기준정보조회서비스)_수정.hwp,REST,uddi:25918b0f-0b41-4047-a58e-e0c189073810_202006091354,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001506248&fileDetailSn=0
"15076720",국립암센터_신장암 라이브러리 환자 음주여부,국립암센터,JSON+XML,국립암센터_신장암_집계정보_조회서비스_오픈API활용가이드_(4)환자_음주여부.docx,REST,uddi:8451c46a-4f99-4bf7-a5b9-986ca75f9b38_202102090922,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002371055&fileDetailSn=1
"15077681",한국사회복지협의회_봉사활동정보 조회,한국사회복지협의회,,오픈API 활용가이드(VMS) v1.3.docx,REST,uddi:045679fe-fa22-4f7e-9051-c7d9432bd82d_202103171358,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002374539&fileDetailSn=1
"15077054",국립암센터_폐암 라이브러리 환자 심장질환 병력 여부,국립암센터,JSON+XML,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(12)환자_심장질환_병력_여부.docx,REST,uddi:ef821541-e71b-4871-9bc4-99a6bf953973,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370701&fileDetailSn=1
"15077109",국립암센터_대장암 라이브러리 합병증진단합병증 종류별,국립암센터,JSON+XML,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(14)합병증진단합병증_종류별.docx,REST,uddi:3e2e2ee3-0e9c-4d4b-a248-e0ff6e49a78c,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370943&fileDetailSn=1
"15031295",병무청_모집병 군지원 접수현황,병무청,XML,MMA_OPENAIP_0019 병무청_모집병 군지원 접수현황_v2.0.docx,REST,uddi:1b404457-85e5-41dd-8b20-a65838246ab5,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001471914&fileDetailSn=0
"3066488",병무청_군사특기마스타,병무청,XML,_MMA_OPENAPI_0004+군사특기마스타_v1.0.docx,REST,uddi:423cd458-0987-4903-b720-b23fbaba8ed5,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001351268&fileDetailSn=0
"15042597",국립암센터_난소암_라이브러리_집계정보,국립암센터,JSON+XML,국립암센터_난소암_집계정보_조회서비스_오픈API활용가이드.docx,REST,uddi:f30b4b58-e063-4547-99cb-c2586e8bd9de,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001603519&fileDetailSn=0
"15000415",기상청_기상특보 조회서비스,기상청,JSON+XML,기상청21_기상특보 조회서비스_오픈API활용가이드.zip,REST,uddi:2a8fc85e-a5b7-4ebf-8865-a55ecdc105a1,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002418465&fileDetailSn=1
"15058629",기상청_동네예보 통보문 조회서비스,기상청,JSON+XML,기상청19_동네예보 통보문 조회서비스_오픈API활용가이드.zip,REST,uddi:b0872d40-4c83-4d7c-bdff-f2feeb38b56e,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002423955&fileDetailSn=1
"15058846","기상청_지점정보(기상관측, 특보구역) 조회서비스",기상청,JSON+XML,"기상청30_지점정보(기상관측, 특보구역) 조회서비스_오픈API활용가이드(210715).docx",REST,uddi:c4b98869-3a61-4f7f-9cd5-8ac425cd1216_202006111523,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002418466&fileDetailSn=1
"15012350",산림청 국립수목원_국가표준곤충목록서비스,산림청 국립수목원,XML,OpenAPI활용가이드_국립수목원_국가표준곤충목록서비스_v2.3.docx,REST,uddi:a599e5a2-bb58-44d7-9269-d572a99fcb5f_202009140806,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002477615&fileDetailSn=1
"15073246",(재)중소기업연구원_중소기업연구원 중소기업정책연구정보,(재)중소기업연구원,JSON,중소기업연구원 오픈API 활용가이드.docx,REST,uddi:8c118e6d-1585-47c6-ab09-8894a5e778b9_202109031625,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002435563&fileDetailSn=1
"15064538",주식회사공영홈쇼핑_공영쇼핑 편성정보 이벤트정보,주식회사공영홈쇼핑,JSON,OpenAPI활용가이드_공영쇼핑_v1.0_최종.docx,REST,uddi:a93cfad4-3daa-48d7-b927-f6e9ba9b8b53_202009151021,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002290407&fileDetailSn=1
"15001174",창업진흥원_창업넷 콘텐츠,창업진흥원,XML,OpenAPI활용가이드_창업진흥원[통합본]_181130.docx,REST,uddi:5192e26b-29c5-47f1-bd33-f532199fac93_202012171636,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492675&fileDetailSn=0
"15043133",창업진흥원_창업공간 플랫폼,창업진흥원,XML,[최종검토완료]기술문서양식_창업공간이룸.docx,REST,uddi:b6d24060-1874-4b15-a370-8d4642f09126,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001614659&fileDetailSn=0
"15074458","한국에너지공단_상업부문-총에너지사용량(고유,열량,온실가스배출량) 통계 조회서비스",한국에너지공단,JSON+XML,"OpenAPI활용가이드_한국에너지공단_17_상업부문-총에너지사용량(고유,열량,온실가스배출량).zip",REST,uddi:9769d296-1fba-474c-a75f-fd7308cb5ad2,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002349190&fileDetailSn=1
"15074467",한국에너지공단_분석보고서 결과분석통계 현황 서비스,한국에너지공단,JSON+XML,OpenAPI활용가이드_한국에너지공단_24_분석보고서 결과분석통계 현황.zip,REST,uddi:94c4093b-9589-405d-b72b-a966cb6b2663_202012101437,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002349208&fileDetailSn=1
"15074453",한국에너지공단_수송부문-승용차의운행현황-차량사용 용도별 통계 조회서비스,한국에너지공단,JSON+XML,OpenAPI활용가이드_한국에너지공단_12_수송부문-승용차의운행현황-차량사용 용도별.zip,REST,uddi:a8835723-6d1d-4848-b5da-903a03d53677_202012101429,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002349142&fileDetailSn=1
"15074465",한국에너지공단_업종별 CO2 배출량 현황 마이크로 데이터 서비스,한국에너지공단,JSON+XML,OpenAPI활용가이드_한국에너지공단_22_업종별 CO2 배출량 현황 마이크로 데이터.zip,REST,uddi:adecd5f2-5a33-4241-8ef5-e0fc3670764b_202102181725,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002361625&fileDetailSn=1
"3076075",한국서부발전(주)_발전실적정보,한국서부발전(주),XML,"8.한국서부발전_발전실적기술문서_201609.doc",REST,uddi:12c52985-3053-4da9-83dd-b48aa8800434,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349503&fileDetailSn=0
"15001078",한국수력원자력(주)_원자력발전소 실시간 발전현황,한국수력원자력(주),XML,API_가이드_원자력발전소 실시간발전현황_20210222.docx,REST,uddi:32d72172-df91-46da-a375-cc3bcd2e6000_202102221119,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002367573&fileDetailSn=1
"15001809",산업통상자원부_거래물품정보서비스,산업통상자원부,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_무역정보(거래물품정보서비스)_v1.5.docx,REST,uddi:a4815d6d-c2b6-4769-bce9-a5f498b2af64_201701051008,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492316&fileDetailSn=0
"15004210",한국원자력환경공단_환경방사선량 데이터_정보,한국원자력환경공단,JSON+XML,OpenAPI활용가이드_KP_010_한국원자력환경공단_환경감시설비정보_환경방사선량_191113.docx,REST,uddi:8dba3430-d3f1-4ba9-9c9f-bf69a9d26172,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001590048&fileDetailSn=0
"15040827",한국전력공사_전국 사업소 연락처 서비스,한국전력공사,XML,(OpenAPI) 한국전력공사-전국사업소연락처서비스.docx,REST,uddi:ec7a5bfd-6ddd-4cc1-b925-d524d952d387,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001588692&fileDetailSn=0
"15060822",대한석탄공사_국내 무연탄 수급현황,대한석탄공사,XML,대한석탄공사_국내_무연탄_수급현황.docx,REST,uddi:2b9b04f0-d897-4900-b0b4-884907f68b91_202006260957,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002262344&fileDetailSn=1
"15003597",한국남부발전(주)_통합기자재 유자격품목 정보,한국남부발전(주),XML,활용가이드_기자재유자격품목조회서비스V1.1.doc,REST,uddi:66217769-0d51-448b-b1dd-b91248a580b0,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349811&fileDetailSn=0
"15056557",한국남부발전(주)_기상현황 급전속보 조회 서비스,한국남부발전(주),XML,활용가이드_기상현황_급전속보조회서비스V1.1.doc,REST,uddi:05a1d12c-d39c-449f-878f-dbbf5de51b4e,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349769&fileDetailSn=0
"15056967",한국남부발전(주)_발전실적 급전속보 조회 서비스,한국남부발전(주),XML,활용가이드_발전실적_급전속보조회서비스V1.1.doc,REST,uddi:267403b7-a4ea-484f-8e2d-b065b56b02af,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349776&fileDetailSn=0
"15057873",한국남부발전(주)_발전실적 조회,한국남부발전(주),XML,활용가이드_발전실적서비스V1.0.doc,REST,uddi:72c4c1b6-f97a-4232-9588-b3dd122abbe3,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001390769&fileDetailSn=0
"15058346",한국남부발전(주)_발전소주변대기정보,한국남부발전(주),XML,활용가이드_발전소_주변_대기_배출_종합정보조회서비스V1.1.doc,REST,uddi:98fc5c4e-770c-48cd-99d8-82ab740f5745,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002459278&fileDetailSn=1
"15059335",한국남부발전(주)_발전회사별 점유율 급전속보 조회 서비스,한국남부발전(주),XML,활용가이드_발전회사별_점유율_급전속보조회서비스V1.1.doc,REST,uddi:ecaff795-5b17-4265-b2d3-942f320d7920,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349808&fileDetailSn=0
"15059384",한국산업기술진흥원_기술은행 기술정보 DB 서비스,한국산업기술진흥원,XML,한국산업기술진흥원 기술은행 기술정보 DB서비스_v2.6.docx,REST,uddi:f17259dc-9b28-455e-b951-a530c0d5be79,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001495456&fileDetailSn=0
"15076302",한국전력거래소_계통한계가격조회,한국전력거래소,XML,전력거래소 OpenAPI 활용자가이드(ver1.4).hwp,REST,uddi:e924f31c-388e-4f03-84eb-a2c7c455f94f,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002471559&fileDetailSn=1
"15076759",국립암센터_대장암 라이브러리 면역병리 HMLH1검사결과,국립암센터,JSON+XML,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(20)면역병리_HMLH1검사결과.docx,REST,uddi:0977164a-1ad5-4e89-908b-a060e67e7af7_202102041440,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370930&fileDetailSn=1
"15077043",국립암센터_폐암 라이브러리 환자 현재 흡연 여부,국립암센터,JSON+XML,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(5)환자_현재_흡연_여부.docx,REST,uddi:15b805a8-7836-49c8-bf0e-bb52907de30b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370079&fileDetailSn=1
"15077051",국립암센터_폐암 라이브러리 환자 결핵 병력 여부,국립암센터,JSON+XML,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(9)환자_결핵_병력_여부.docx,REST,uddi:e82f931e-d0b3-4669-9864-ead42aeead7f,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370084&fileDetailSn=1
"15025430",외교부_특별여행 경보제도,외교부,XML,기술문서_특별여행경보제도서비스_v1.6.docx,REST,uddi:9df67193-623b-4503-b699-e9b104d6e828,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001617808&fileDetailSn=0
"3062269",문화체육관광부 국립국악원_국악자료정보,문화체육관광부 국립국악원,XML,국립_국악원_아이템_OpenAPI_v2.1.docx,REST,uddi:ebbdd6f2-b904-4463-9027-c4d00a3833af_201909091645,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001561817&fileDetailSn=0
"15073620",한국수력원자력(주)_원전 건설 주요사업현황,한국수력원자력(주),XML,API_가이드_원전 건설 주요사업현황_20210222.docx,REST,uddi:7f437afc-d364-4697-bbd0-b0c0d7f2e67f_202102221352,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002367670&fileDetailSn=1
"15074432",한국에너지공단_용도별 세분화 통계 조회서비스,한국에너지공단,JSON+XML,OpenAPI활용가이드_한국에너지공단_05_용도별 세분화 통계.zip,REST,uddi:14ad7185-cfe7-412c-a225-ea2016ef6380,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002349048&fileDetailSn=1
"15067878",식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 협약/계약 환경 조회 서비스,식품의약품안전처 식품의약품안전평가원,XML,IROS_172_식품의약품안전처 연구관리 협약계약 환경 조회 서비스_v1.0.docx,REST,uddi:0221fd79-da17-4c8b-aeb0-f94526b4e663_202010051702,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002308153&fileDetailSn=1
"15057899",식품의약품안전처_의약품 생산수입공급중단정보,식품의약품안전처,JSON+XML,IROS_73_의약품생산수입공급중단 서비스_v1.0.docx,REST,uddi:74a817b8-8f74-4d3c-9148-c5f8f93b4d2a,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425534&fileDetailSn=0
"15057931",식품의약품안전처_FDA 오렌지북 특허정보,식품의약품안전처,JSON+XML,IROS_30_FDA 오렌지북 특허정보 서비스_v1.0 .docx,REST,uddi:77aafea3-afa2-45f3-a8cc-defa776dbb3f,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425509&fileDetailSn=0
"15058303",식품의약품안전처_HACCP 지정현황,식품의약품안전처,JSON+XML,IROS_46_HACCP 지정현황 서비스_v1.0.docx,REST,uddi:954c38d4-b0eb-4299-bcfe-ad765f3caf81,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425515&fileDetailSn=0
"15058457",식품의약품안전처_의약품 행정처분 정보,식품의약품안전처,XML,IROS_50_의약품행정처분서비스_v1.4.docx,REST,uddi:a195c07c-99d2-4ad5-aa1d-de3a5b3d9301_202110131321,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472086&fileDetailSn=1
"15058806",식품의약품안전처_대조약조회,식품의약품안전처,XML,IROS_80_대조약조회_서비스_v1.3.docx,REST,uddi:c0522a36-626c-4371-a113-915084b79927_202110131343,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002456898&fileDetailSn=1
"15084136",식품의약품안전처_인체조직기증통계정보,식품의약품안전처,JSON+XML,IROS_291_인체조직기증통계 서비스_v1.0_20210628_수정.doc,REST,uddi:1e67abcb-8d7e-4f1e-90e5-aa88c7144717_202107011123,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002402652&fileDetailSn=1
"15073868",식품의약품안전처_의료기기 표준코드별 제조수입업자 정보,식품의약품안전처,JSON+XML,IROS_253_의료기기 표준코드별제조수입업자정보서비스_v1.0.doc,REST,uddi:49bd1ef5-89d2-4ae2-b1ee-982032dc9d7d_202012101015,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002349193&fileDetailSn=1
"15073863",식품의약품안전처_의료기기 표준코드별 통합정보,식품의약품안전처,JSON+XML,IROS_254_의료기기 표준코드별통합정보서비스_v1.0.doc,REST,uddi:fd9c5e73-67d6-48ea-a8f1-b9c0ef1e32e0_202012101022,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002349197&fileDetailSn=1
"15073871",식품의약품안전처_의료기기 사전광고품목,식품의약품안전처,JSON+XML,IROS_270_의료기기 사전광고품목서비스_v1.0.doc,REST,uddi:8a5cca9a-3215-4a58-ab7f-df394b53e99c_202012021402,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002345811&fileDetailSn=1
"15068280",식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 전문기술분야코드 조회 서비스,식품의약품안전처 식품의약품안전평가원,XML,IROS_178_식품의약품안전처 연구관리 기관 조회 서비스_v1.0.docx,REST,uddi:c8b0737b-fb51-4e4b-ab94-b22363369a36_202010051640,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002308141&fileDetailSn=1
"15068289",식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 시설 장비 조회 서비스,식품의약품안전처 식품의약품안전평가원,XML,IROS_182_식품의약품안전처 연구관리 시설 장비 조회 서비스_v1.0.docx,REST,uddi:7d94dc53-c44f-40a5-909a-f9f9b25b4961_202010051613,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002308102&fileDetailSn=1
"15068690",식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 연구 보고서 요약 조회 서비스,식품의약품안전처 식품의약품안전평가원,XML,IROS_232_식품의약품안전처 연구관리 연구 보고서 요약 조회 서비스_v1.0.docx,REST,uddi:367d77f7-7f2e-4d85-9ef1-d3f1e790b55a_202010051351,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002306960&fileDetailSn=1
"15073873",식품의약품안전처_의료기기 광고제작사별 심의내역,식품의약품안전처,JSON+XML,IROS_271_의료기기광고제작사별심의내역서비스_v1.1.doc,REST,uddi:7658772f-a007-400e-b113-def6e08b1481_202110131402,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002456936&fileDetailSn=1
"15073914",식품의약품안전처_의료기기 GMP 대체교부 기본정보,식품의약품안전처,JSON+XML,IROS_265_의료기기GMP대체교부기본정보서비스_v1.1.doc,REST,uddi:04cb0967-ef90-4e4b-be85-c271df874ad7_202110131558,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002457330&fileDetailSn=1
"15073972",식품의약품안전처_수입식품 해외제조업소중단정보,식품의약품안전처,JSON+XML,IROS_312_수입식품 해외제조업소중단정보서비스_v1.0.doc,REST,uddi:4682ab75-8007-4919-bb7a-df11a084d4bc_202012021353,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002345631&fileDetailSn=1
"15079789",공정거래위원회_선불식할부거래업사업자 등록현황 제공 서비스,공정거래위원회,JSON+XML,"21.선불식할부거래업사업자 등록현황 제공 서비스 가이드_v1.0.docx",REST,uddi:71144e4a-2089-4bf9-a337-e4a63c4d86d5_202104261711,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387905&fileDetailSn=1
"15059610",금융위원회_REPO종목정보,금융위원회,JSON+XML,오픈API 활용자가이드_금융위원회_REPO종목정보.docx,REST,uddi:a79a22d0-0276-4661-8237-84b817c144ed_202005221938,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002255249&fileDetailSn=1
"15059586",금융위원회_모기지론상환내역통계정보,금융위원회,JSON+XML,오픈API 활용자가이드_금융위원회_모기지론상환내역통계정보.docx,REST,uddi:f528352a-d09b-4a7a-9c32-8d47325e659c,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002247556&fileDetailSn=1
"15059218","기상청_지상(종관, ASOS)기상관측자료 조회서비스",기상청,JSON+XML,기상청03_지상(종관 ASOS)기상관측자료_조회서비스_오픈API활용가이드.docx,REST,uddi:e2f4bf08-aca3-4364-b2f3-aed38acab5f6_202006111501,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002414104&fileDetailSn=1
"15078172",여성가족부_성별영향평가책임관 지정 현황 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (성별영향평가책임관 지정 현황 조회).docx,REST,uddi:f6c4eba2-2fd1-4f91-9aa7-a26d8aafd30e_202104071932,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380186&fileDetailSn=1
"15078170",여성가족부_폭력예방교육 및 성희롱방지조치 우수기관정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (폭력예방교육 및 성희롱방지조치 우수기관 정보 조회).docx,REST,uddi:d7ce584c-def6-4bb6-8cb8-c5e3ffd22979,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380204&fileDetailSn=1
"15078198",여성가족부_기업및공공기관의 가족친화수준실태조사 마이크로데이터 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (기업및공공기관의가족친화수준조사 마이크로데이터 정보).docx,REST,uddi:ac41b48f-9d01-4b26-8156-cfd216a71b62_202104091330,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002383011&fileDetailSn=1
"15064355",여성가족부_청소년 활동 정보,여성가족부,XML,여성가족부_Open API_청소년 활동정보 서비스_v1.0.docx,REST,uddi:02fe6be9-6822-4627-ba09-df3c635519d6_202009101111,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002289432&fileDetailSn=1
"15065006",농촌진흥청 국립식량과학원_두류 작황 성적 정보 서비스,농촌진흥청 국립식량과학원,JSON,국립식량과학원_두류 작황 성적 조회_OpenAPI 활용가이드_v2.0.docx,REST,uddi:57f5237c-30e5-46e6-aa51-bf554fea0953_202009251521,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002302567&fileDetailSn=1
"15064971",농촌진흥청 국립식량과학원_벼 작황 성적 정보 서비스,농촌진흥청 국립식량과학원,JSON,국립식량과학원_벼 작황 성적 조회_OpenAPI 활용가이드_v2.0.docx,REST,uddi:6219848b-bd14-4cf5-8c81-fb3f1ca04598_202009240105,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002301223&fileDetailSn=1
"15081072","농촌진흥청 국립농업과학원_농식품 식단관리(메뉴젠) 음식, 재료 및 조리 정보",농촌진흥청 국립농업과학원,XML,"OPEN API기술명세서_식단관리(메뉴젠)  음식, 재료 및 조리 정보_ver1.0.hwp",REST,uddi:99a3a7ce-55d6-47e8-b4d7-a8b14f524e02,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002389365&fileDetailSn=1
"15081034","농촌진흥청 국립농업과학원_농식품 식단관리(메뉴젠) 음식, 재료 및 이미지 정보",농촌진흥청 국립농업과학원,XML,"OPEN API기술명세서_식단관리(메뉴젠)  음식, 재료 및 이미지 정보_ver1.1.hwp",REST,uddi:530043b9-3f11-40d1-9eec-ecb40ff9f25d_202105061544,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002388838&fileDetailSn=1
"15078158",여성가족부_아이돌보미 현황 연령대별 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (아이돌보미 현황 연령대별 조회).docx,REST,uddi:03cdb237-9db2-47cb-a9c5-b21cfc868e2a_202104081609,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002382991&fileDetailSn=1
"15078127",여성가족부_아이돌보미 교육기관 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (아이돌보미 교육기관 조회).docx,REST,uddi:bfec108c-29ab-4a6e-9a23-c595f9f56c2f_202104061259,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380157&fileDetailSn=1
"15078147",여성가족부_아이돌보미 모집 공고문 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (아이돌보미 모집 공고문 조회).docx,REST,uddi:380b9743-ed70-47d0-b863-9d5d9999f299,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380160&fileDetailSn=1
"15002121",특허청_특허기술거래 국유판매기술정보,특허청,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_06.특허청(특허기술거래정보)_v5.1.docx,REST,uddi:d7168c56-87dc-457b-b797-c0b0ed67512a_202012171603,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002359917&fileDetailSn=1
"3061376",농촌진흥청 국립원예특작과학원_과수재배변동정보,농촌진흥청 국립원예특작과학원,XML,"180702_NIHHS-01_OpenAPI활용가이드_국립원예특작과학원_과수재배변동정보__v1.2_3차 수정.docx",REST,uddi:a34cb17e-c338-4bf4-b68a-fa64a74884d2,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001470970&fileDetailSn=0
